Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","0113","Rice","1990","1990","kg/ha","2069.5","A","Official figure",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","0113","Rice","1991","1991","kg/ha","1952.8","A","Official figure",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","0113","Rice","1992","1992","kg/ha","1959.1","A","Official figure",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","0113","Rice","1993","1993","kg/ha","1959.7","A","Official figure",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","0113","Rice","1994","1994","kg/ha","1416","A","Official figure",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","0113","Rice","1995","1995","kg/ha","1625.8","A","Official figure",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","0113","Rice","1996","1996","kg/ha","1749.8","A","Official figure",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","0113","Rice","1997","1997","kg/ha","1595.7","A","Official figure",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","0113","Rice","1998","1998","kg/ha","1602.3","A","Official figure",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","0113","Rice","1999","1999","kg/ha","1495.7","A","Official figure",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","0113","Rice","2000","2000","kg/ha","1499.8","A","Official figure",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","0113","Rice","2001","2001","kg/ha","1300","A","Official figure",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","0113","Rice","2002","2002","kg/ha","1340","A","Official figure",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","0113","Rice","2003","2003","kg/ha","1410","A","Official figure",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","0113","Rice","2004","2004","kg/ha","1419.9","A","Official figure",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","0113","Rice","2005","2005","kg/ha","1430.2","A","Official figure",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","0113","Rice","2006","2006","kg/ha","1483.3","A","Official figure",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","0113","Rice","2007","2007","kg/ha","1299.9","A","Official figure",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","0113","Rice","2008","2008","kg/ha","1754.4","A","Official figure",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","0113","Rice","2009","2009","kg/ha","1930.6","A","Official figure",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","0113","Rice","2010","2010","kg/ha","1838.6","A","Official figure",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","0113","Rice","2011","2011","kg/ha","2032.5","A","Official figure",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","0113","Rice","2012","2012","kg/ha","1897.1","A","Official figure",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","0113","Rice","2013","2013","kg/ha","1984.5","A","Official figure",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","0113","Rice","2014","2014","kg/ha","2160.9","A","Official figure",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","0113","Rice","2015","2015","kg/ha","2074.2","A","Official figure",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","0113","Rice","2016","2016","kg/ha","2003.7","A","Official figure",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","0113","Rice","2017","2017","kg/ha","2081","A","Official figure",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","0113","Rice","2018","2018","kg/ha","2067","A","Official figure",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","0113","Rice","2019","2019","kg/ha","2044.1","A","Official figure",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","0113","Rice","2020","2020","kg/ha","1947.9","A","Official figure",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","0113","Rice","2021","2021","kg/ha","1931","A","Official figure",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","0113","Rice","2022","2022","kg/ha","1856.3","A","Official figure",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","0113","Rice","2023","2023","kg/ha","1974","A","Official figure",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01234","Tomatoes","1990","1990","kg/ha","10000","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01234","Tomatoes","1991","1991","kg/ha","10000","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01234","Tomatoes","1992","1992","kg/ha","10000","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01234","Tomatoes","1993","1993","kg/ha","10222.2","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01234","Tomatoes","1994","1994","kg/ha","10260","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01234","Tomatoes","1995","1995","kg/ha","10345.5","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01234","Tomatoes","1996","1996","kg/ha","9027.8","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01234","Tomatoes","1997","1997","kg/ha","7647.1","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01234","Tomatoes","1998","1998","kg/ha","6965.2","A","Official figure",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01234","Tomatoes","1999","1999","kg/ha","8561.8","A","Official figure",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01234","Tomatoes","2000","2000","kg/ha","6003.8","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01234","Tomatoes","2001","2001","kg/ha","5957.2","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01234","Tomatoes","2002","2002","kg/ha","6114.6","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01234","Tomatoes","2003","2003","kg/ha","6160.1","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01234","Tomatoes","2004","2004","kg/ha","7521.2","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01234","Tomatoes","2005","2005","kg/ha","8171.4","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01234","Tomatoes","2006","2006","kg/ha","8316","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01234","Tomatoes","2007","2007","kg/ha","6805.6","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01234","Tomatoes","2008","2008","kg/ha","6882.4","A","Official figure",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01234","Tomatoes","2009","2009","kg/ha","6481.5","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01234","Tomatoes","2010","2010","kg/ha","6594.5","A","Official figure",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01234","Tomatoes","2011","2011","kg/ha","5206.2","A","Official figure",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01234","Tomatoes","2012","2012","kg/ha","4393","A","Official figure",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01234","Tomatoes","2013","2013","kg/ha","3720.8","A","Official figure",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01234","Tomatoes","2014","2014","kg/ha","7536.9","A","Official figure",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01234","Tomatoes","2015","2015","kg/ha","7586.2","A","Official figure",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01234","Tomatoes","2016","2016","kg/ha","4147.9","A","Official figure",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01234","Tomatoes","2017","2017","kg/ha","4005.7","A","Official figure",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01234","Tomatoes","2018","2018","kg/ha","3484.9","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01234","Tomatoes","2019","2019","kg/ha","3436.6","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01234","Tomatoes","2020","2020","kg/ha","3948.3","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01234","Tomatoes","2021","2021","kg/ha","3752.7","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01234","Tomatoes","2022","2022","kg/ha","3609.8","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01234","Tomatoes","2023","2023","kg/ha","3466.9","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01540","Yams","1990","1990","kg/ha","10677.1","A","Official figure",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01540","Yams","1991","1991","kg/ha","10345.3","A","Official figure",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01540","Yams","1992","1992","kg/ha","11348.8","A","Official figure",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01540","Yams","1993","1993","kg/ha","11349.4","A","Official figure",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01540","Yams","1994","1994","kg/ha","11399.8","A","Official figure",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01540","Yams","1995","1995","kg/ha","10773.4","A","Official figure",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01540","Yams","1996","1996","kg/ha","10681.9","A","Official figure",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01540","Yams","1997","1997","kg/ha","11047.6","A","Official figure",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01540","Yams","1998","1998","kg/ha","9435.4","A","Official figure",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01540","Yams","1999","1999","kg/ha","9901.6","A","Official figure",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01540","Yams","2000","2000","kg/ha","9898.4","A","Official figure",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01540","Yams","2001","2001","kg/ha","9799","A","Official figure",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01540","Yams","2002","2002","kg/ha","9989.6","A","Official figure",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01540","Yams","2003","2003","kg/ha","10501.1","A","Official figure",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01540","Yams","2004","2004","kg/ha","11200.6","A","Official figure",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01540","Yams","2005","2005","kg/ha","11498.1","A","Official figure",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01540","Yams","2006","2006","kg/ha","12098.8","A","Official figure",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01540","Yams","2007","2007","kg/ha","9969.9","A","Official figure",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01540","Yams","2008","2008","kg/ha","11499.8","A","Official figure",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01540","Yams","2009","2009","kg/ha","10479.7","A","Official figure",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01540","Yams","2010","2010","kg/ha","13010.9","A","Official figure",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01540","Yams","2011","2011","kg/ha","7403.7","A","Official figure",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01540","Yams","2012","2012","kg/ha","7201.3","A","Official figure",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01540","Yams","2013","2013","kg/ha","7000.1","A","Official figure",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01540","Yams","2014","2014","kg/ha","8194.8","A","Official figure",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01540","Yams","2015","2015","kg/ha","8182.7","A","Official figure",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01540","Yams","2016","2016","kg/ha","9159.9","A","Official figure",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01540","Yams","2017","2017","kg/ha","9385.6","A","Official figure",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01540","Yams","2018","2018","kg/ha","10199.9","A","Official figure",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01540","Yams","2019","2019","kg/ha","7806.8","A","Official figure",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01540","Yams","2020","2020","kg/ha","7904.7","A","Official figure",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01540","Yams","2021","2021","kg/ha","7986.5","A","Official figure",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01540","Yams","2022","2022","kg/ha","8182.9","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01540","Yams","2023","2023","kg/ha","8203.4","E","Estimated value",""
