Region,Crop,Year,Month,Temperature_C,Rainfall_mm,Humidity_percent,CO2_ppm,Avg_pH,Avg_Nitrogen_ppm,Avg_Phosphorus_ppm,Avg_Organic_Matter_Percent,Yield_kg_per_ha,GDD,Cumulative_Rainfall,Days_Into_Season,pH_Temperature_Interaction,Nitrogen_Rainfall_Interaction,Is_Rainy_Season,Is_Peak_Growing,Heat_Stress,Cold_Stress,Rainfall_Anomaly,Drought_Risk,Flood_Risk,Yield_Lag_1,Yield_Lag_2,Yield_Lag_3,Yield_MA_3yr,Temp_MA_3yr,Rain_MA_3yr,Yield_YoY_Change,Temp_YoY_Change,Rain_YoY_Change,Yield_Volatility_3yr
North East,Maize,2021,9,24.263055555555557,599.025,51.18611111111111,416.4141666666667,6.466666666666666,51.43333333333334,1.2666666666666666,0.09999999999999999,0.3107544321654391,14.263055555555557,3321.388877499342,150,156.9010925925926,30809.8525,1,0,0,0,3.260316141579222,0,1,1.8796320662917154,1.9106726783066539,1.941990471402236,1.8849437791970012,27.320833333333336,3519.6333333333337,-0.015105473299080963,0.331666666666667,1427.7999999999997,0.023527133653382694
North East,Maize,2021,10,24.66497934420224,572.2736225006578,51.18611111111111,416.4141666666667,6.466666666666666,51.43333333333334,1.2666666666666666,0.09999999999999999,0.0,0.0,3893.6624999999995,180,159.50019975917448,29433.939983950502,0,0,0,0,3.260316141562884,0,1,1.8796320662917154,1.9106726783066539,1.941990471402236,1.8849437791970012,27.320833333333336,3519.6333333333337,-0.015105473299080963,0.331666666666667,1427.7999999999997,0.023527133653382694
North East,Maize,2021,11,25.763055555555557,499.18749999999994,51.18611111111111,416.4141666666667,6.466666666666666,51.43333333333334,1.2666666666666666,0.09999999999999999,0.0,0.0,4392.849999999999,210,166.60109259259258,25674.877083333333,0,0,0,0,3.2603161415093216,0,1,1.8796320662917154,1.9106726783066539,1.941990471402236,1.8849437791970012,27.320833333333336,3519.6333333333337,-0.015105473299080963,0.331666666666667,1427.7999999999997,0.023527133653382694
North East,Maize,2021,12,27.263055555555557,399.34999999999997,51.18611111111111,416.4141666666667,6.466666666666666,51.43333333333334,1.2666666666666666,0.09999999999999999,0.0,0.0,4792.2,240,176.30109259259257,20539.901666666665,0,0,0,0,3.2603161414044735,0,1,1.8796320662917154,1.9106726783066539,1.941990471402236,1.8849437791970012,27.320833333333336,3519.6333333333337,-0.015105473299080963,0.331666666666667,1427.7999999999997,0.023527133653382694
North East,Maize,2022,1,27.645833333333332,239.97499999999997,54.577777777777776,418.5291666666667,6.466666666666666,51.43333333333334,1.2666666666666666,0.09999999999999999,0.0,0.0,239.97499999999997,0,178.77638888888885,12342.714166666667,0,0,0,0,1.9838753802276239,0,1,1.8645265929926345,1.8796320662917154,1.9106726783066539,1.8459342254284554,26.78009259259259,3998.7333333333336,-0.07088257599161807,-1.1172222222222246,-952.6000000000004,0.04591016503931126
North East,Maize,2022,2,28.743909544686648,181.4170358178862,54.577777777777776,418.5291666666667,6.466666666666666,51.43333333333334,1.2666666666666666,0.09999999999999999,0.0,0.0,421.39203581788615,0,185.87728172230698,9330.882875566613,0,0,0,0,1.9838753800903357,0,1,1.8645265929926345,1.8796320662917154,1.9106726783066539,1.8459342254284554,26.78009259259259,3998.7333333333336,-0.07088257599161807,-1.1172222222222246,-952.6000000000004,0.04591016503931126
North East,Maize,2022,3,29.145833333333332,159.98333333333332,54.577777777777776,418.5291666666667,6.466666666666666,51.43333333333334,1.2666666666666666,0.09999999999999999,0.0,0.0,581.3753691512195,0,188.47638888888886,8228.476111111111,0,0,0,0,1.9838753800149591,0,1,1.8645265929926345,1.8796320662917154,1.9106726783066539,1.8459342254284554,26.78009259259259,3998.7333333333336,-0.07088257599161807,-1.1172222222222246,-952.6000000000004,0.04591016503931126
North East,Maize,2022,4,28.743909544686648,181.41703581788622,54.577777777777776,418.5291666666667,6.466666666666666,51.43333333333334,1.2666666666666666,0.09999999999999999,0.2989406695001694,18.743909544686648,762.7924049691057,0,185.87728172230698,9330.882875566615,1,0,0,0,1.9838753800903353,0,1,1.8645265929926345,1.8796320662917154,1.9106726783066539,1.8459342254284554,26.78009259259259,3998.7333333333336,-0.07088257599161807,-1.1172222222222246,-952.6000000000004,0.04591016503931126
North East,Maize,2022,5,27.645833333333332,239.97499999999997,54.577777777777776,418.5291666666667,6.466666666666666,51.43333333333334,1.2666666666666666,0.09999999999999999,0.2989406695001694,17.645833333333332,1002.7674049691057,30,178.77638888888885,12342.714166666667,1,1,0,0,1.9838753802276239,0,1,1.8645265929926345,1.8796320662917154,1.9106726783066539,1.8459342254284554,26.78009259259259,3998.7333333333336,-0.07088257599161807,-1.1172222222222246,-952.6000000000004,0.04591016503931126
North East,Maize,2022,6,26.145833333333332,319.96666666666664,54.577777777777776,418.5291666666667,6.466666666666666,51.43333333333334,1.2666666666666666,0.09999999999999999,0.2989406695001694,16.145833333333332,1322.7340716357724,60,169.07638888888886,16456.952222222222,1,1,0,0,1.9838753803339555,0,1,1.8645265929926345,1.8796320662917154,1.9106726783066539,1.8459342254284554,26.78009259259259,3998.7333333333336,-0.07088257599161807,-1.1172222222222246,-952.6000000000004,0.04591016503931126
